pick_index	event_index	gamma_score
80231	751	0.01021727203228438
89770	751	0.01530751621350231
2931	752	0.0023166532429297754
4280	752	0.0022891213450407276
5654	752	0.015554946563336546
9281	752	0.014344823808722448
11087	752	0.016021732113250513
12067	752	0.0025744966574282875
13884	752	0.016567790614004693
15495	752	0.01021727203228438
17383	752	0.01530751621350231
20133	752	0.024552504953504112
21373	752	0.013257288722869588
22563	752	0.0017430561005193838
26767	752	0.014037396829807954
28289	752	0.0016818762668117777
29924	752	0.026738532490801645
31653	752	0.0009501730383876066
32869	752	0.00027037023947009894
36443	752	0.005930934958744768
38171	752	0.0008481019361270031
48550	752	0.0038577352888395054
51737	752	0.00010050918644558074
54398	752	0.0006816561030391645
56747	752	0.001738953084764569
57903	752	0.0009555320730829861
59707	752	0.020948799358734962
62421	752	0.00045280462476447747
65546	752	0.001402794172654828
67391	752	8.620086913963303e-06
72971	752	0.00592516145080498
74831	752	0.039458603162033506
76516	752	0.00024340019784423747
79151	752	1.4727404209483631e-05
81293	752	0.0034090948269313586
81810	752	0.04606012871758279
86103	752	0.004047660928798558
87006	752	0.0015030394468189328
88058	752	0.0017336767541678917
2932	753	0.0023166532429297754
5655	753	0.0022891213450407276
7000	753	0.015554946563336546
17384	753	0.014344823808722448
21374	753	0.016021732113250513
25254	753	0.0025744966574282875
26768	753	0.016567790614004693
28291	753	0.01021727203228438
29925	753	0.01530751621350231
31654	753	0.024552504953504112
32870	753	0.013257288722869588
34427	753	0.0017430561005193838
46237	753	0.014037396829807954
48551	753	0.0016818762668117777
51738	753	0.026738532490801645
54399	753	0.0009501730383876066
56748	753	0.00027037023947009894
65547	753	0.005930934958744768
67392	753	0.0008481019361270031
72973	753	0.0038577352888395054
74832	753	0.00010050918644558074
76517	753	0.0006816561030391645
77812	753	0.001738953084764569
79152	753	0.0009555320730829861
86104	753	0.020948799358734962
2933	754	0.017651454112490108
7001	754	0.02190977253747494
11088	754	0.02956478962914387
12069	754	0.01983191609555007
13885	754	0.009062827933564235
15497	754	0.04615307941209418
17386	754	0.02728062652998433
20134	754	0.02518391553279413
21376	754	0.051210415571065704
22565	754	0.04589344667840371
25255	754	0.031956869781517114
26770	754	0.020165912260198145
28293	754	0.04352732906958992
29927	754	0.01776676122994802
31655	754	0.026728751532030755
36446	754	0.05740281397281156
38172	754	0.022959520075193116
39131	754	0.03376611046775563
45037	754	0.021840702392712193
46238	754	1.9758557252219245e-11
48553	754	0.023832662314431503
51740	754	0.022779614147800102
56749	754	0.0117142583812457
57904	754	0.04654168164523545
59709	754	0.05169608856239329
72975	754	0.01790632121801495
74834	754	0.02147699965497821
76518	754	0.025478432351847043
79153	754	0.052017774424537554
82493	754	0.013713609063399973
85281	754	0.05430381679522527
87007	754	0.03840158849677994
4487	755	0.0025436125018860993
22735	755	0.0008776661524792683
24068	755	0.001373041078588221
26978	755	0.001254256863613062
33058	755	5.661817390115859e-05
38320	755	0.0033193393155640785
39312	755	0.0008667078268375804
45131	755	0.0023798407613386608
45781	755	0.0016652896586994937
49018	755	0.003160945753651198
52102	755	0.0010637528950753728
54794	755	0.0018567935638155984
60082	755	0.0010420730889061187
62876	755	0.002437251189296727
65798	755	0.0012534823722187077
74962	755	0.0005226842864013753
76708	755	0.001377931923359497
78025	755	0.0023989919148380166
80406	755	0.0007946104474294984
3126	756	0.0025436125018860993
46667	756	0.0008776661524792683
52107	756	0.001373041078588221
56889	756	0.001254256863613062
60090	756	5.661817390115859e-05
65803	756	0.0033193393155640785
73107	756	0.0008667078268375804
80409	756	0.0023798407613386608
82700	756	0.0016652896586994937
87157	756	0.003160945753651198
4492	757	0.0025436125018860993
5841	757	0.0008776661524792683
7230	757	0.001373041078588221
11163	757	0.001254256863613062
14009	757	5.661817390115859e-05
20371	757	0.0033193393155640785
22736	757	0.0008667078268375804
24069	757	0.0023798407613386608
25450	757	0.0016652896586994937
31830	757	0.003160945753651198
33062	757	0.0010637528950753728
36711	757	0.0018567935638155984
38321	757	0.0010420730889061187
39315	757	0.002437251189296727
45132	757	0.0012534823722187077
45783	757	0.0005226842864013753
49023	757	0.001377931923359497
54802	757	0.0023989919148380166
58105	757	0.0007946104474294984
60089	757	0.0009718074541382832
62883	757	0.001417597337917336
70902	757	0.002955126630477486
73108	757	0.001173270312726421
76710	757	0.000673261934347585
78028	757	0.0006127501459103413
85408	757	0.002771263226093788
3025	758	0.006893761814156961
5749	758	0.003994412560338718
7107	758	0.0027305156195777712
12131	758	0.021522327711912717
12988	758	0.005644508560080409
15638	758	0.00340390200844139
17564	758	0.006679950230357624
20236	758	0.010811696582301456
21513	758	0.02885265178834716
22657	758	0.00035264660545954353
30069	758	0.012216779676057058
31737	758	0.047273790518537286
32958	758	0.0016402379465627465
34559	758	0.0016602387921573253
39227	758	1.3289330393930824e-05
46457	758	0.007891184564795525
48784	758	0.0030180653486668405
51910	758	0.003974597842088586
54590	758	0.0058457237486339835
57992	758	0.008270096939408876
59900	758	0.04971416951240675
62651	758	0.0037868807133765283
67542	758	0.008829710314456876
69005	758	0.0015145359542287297
70702	758	0.001171886437238431
77916	758	0.002803994740246693
79221	758	0.0016830961111903605
85344	758	0.01893174536979325
86177	758	0.0013590799389291343
342	759	0.01455785134303909
1638	759	0.0023542323393543
3423	759	0.0010161200371667585
4803	759	0.0002471836608580423
6114	759	0.00014954623290819546
8199	759	0.0006308574461862134
8661	759	0.0007266392554939626
9479	759	0.0003312004210116456
12334	759	0.014584948869679934
13262	759	0.0005704312666638305
20701	759	0.00020161080732911647
25760	759	0.0005527066614568402
27268	759	0.0012468107673868837
28833	759	0.0050097177027377425
30639	759	0.000982382097694142
35048	759	0.0003079842726297343
40348	759	0.013631889018727073
41744	759	0.00200653854091156
47367	759	0.0012991129278351456
49794	759	0.001193756698636628
52672	759	0.0004503518503546409
55419	759	0.0029022838784916005
57110	759	0.0007388097252122754
58431	759	3.5963512721028606e-05
63539	759	0.01779035838004018
66186	759	0.0005961997930736131
68180	759	0.0005375494647418145
69744	759	0.001095947785387241
71459	759	7.143955849394257e-05
73443	759	0.0071120554245462705
75323	759	0.0006152242327370587
78339	759	0.00047565940580979063
79515	759	0.0005286143786503829
83000	759	0.0017332424920323726
84470	759	0.0037279809185383687
85575	759	0.019421523619170922
86430	759	0.0006766529549977464
87397	759	0.0003057704796995715
88463	759	0.006073071590198324
91509	759	0.012382465679305158
7568	760	0.01455785134303909
11279	760	0.0023542323393543
14153	760	0.0010161200371667585
16128	760	0.0002471836608580423
35054	760	0.00014954623290819546
38502	760	0.0006308574461862134
60649	760	0.0007266392554939626
63544	760	0.0003312004210116456
75329	760	0.014584948869679934
3427	761	0.01455785134303909
4806	761	0.0023542323393543
6116	761	0.0010161200371667585
8203	761	0.0002471836608580423
8663	761	0.00014954623290819546
25761	761	0.0006308574461862134
27270	761	0.0007266392554939626
47372	761	0.0003312004210116456
49800	761	0.014584948869679934
69749	761	0.0005704312666638305
71465	761	0.00020161080732911647
73449	761	0.0005527066614568402
75330	761	0.0012468107673868837
33355	762	0.01455785134303909
35055	762	0.0023542323393543
47373	762	0.0010161200371667585
60650	762	0.0002471836608580423
71466	762	0.00014954623290819546
76974	762	0.0006308574461862134
79517	762	0.0007266392554939626
86433	762	0.0003312004210116456
91511	762	0.014584948869679934
1643	763	0.01455785134303909
3428	763	0.0023542323393543
6117	763	0.0010161200371667585
8204	763	0.0002471836608580423
8664	763	0.00014954623290819546
22090	763	0.0006308574461862134
23026	763	0.0007266392554939626
24344	763	0.0003312004210116456
27271	763	0.014584948869679934
28837	763	0.0005704312666638305
30642	763	0.00020161080732911647
32069	763	0.0005527066614568402
33356	763	0.0012468107673868837
38503	763	0.0050097177027377425
52679	763	0.000982382097694142
55426	763	0.0003079842726297343
58433	763	0.013631889018727073
60651	763	0.00200653854091156
63546	763	0.0012991129278351456
66187	763	0.001193756698636628
68184	763	0.0004503518503546409
76975	763	0.0029022838784916005
78343	763	0.0007388097252122754
86434	763	3.5963512721028606e-05
90206	763	0.01779035838004018
91512	763	0.0005961997930736131
350	764	0.01455785134303909
1646	764	0.0023542323393543
3429	764	0.0010161200371667585
4808	764	0.0002471836608580423
6118	764	0.00014954623290819546
7570	764	0.0006308574461862134
8207	764	0.0007266392554939626
8667	764	0.0003312004210116456
10483	764	0.014584948869679934
13263	764	0.0005704312666638305
18205	764	0.00020161080732911647
20707	764	0.0005527066614568402
22092	764	0.0012468107673868837
25763	764	0.0050097177027377425
27272	764	0.000982382097694142
28838	764	0.0003079842726297343
30643	764	0.013631889018727073
35056	764	0.00200653854091156
37113	764	0.0012991129278351456
47376	764	0.001193756698636628
49803	764	0.0004503518503546409
57112	764	0.0029022838784916005
58434	764	0.0007388097252122754
63551	764	3.5963512721028606e-05
66190	764	0.01779035838004018
68186	764	0.0005961997930736131
69752	764	0.0005375494647418145
71470	764	0.001095947785387241
73455	764	7.143955849394257e-05
75335	764	0.0071120554245462705
76976	764	0.0006152242327370587
79519	764	0.00047565940580979063
83004	764	0.0005286143786503829
84475	764	0.0017332424920323726
85578	764	0.0037279809185383687
86435	764	0.019421523619170922
91514	764	0.0006766529549977464
355	765	0.01455785134303909
3432	765	0.0023542323393543
4812	765	0.0010161200371667585
6120	765	0.0002471836608580423
8212	765	0.00014954623290819546
28840	765	0.0006308574461862134
40349	765	0.0007266392554939626
41745	765	0.0003312004210116456
47381	765	0.014584948869679934
49809	765	0.0005704312666638305
52687	765	0.00020161080732911647
55434	765	0.0005527066614568402
57114	765	0.0012468107673868837
66193	765	0.0050097177027377425
73461	765	0.000982382097694142
75343	765	0.0003079842726297343
79520	765	0.013631889018727073
83006	765	0.00200653854091156
84477	765	0.0012991129278351456
88466	765	0.001193756698636628
358	766	0.21462380441017304
3433	766	0.2121007484345586
4813	766	0.08072686054993698
6121	766	0.07259243346537332
8214	766	0.008736505565683155
10485	766	0.03147839660531622
12337	766	0.00984531311847752
16133	766	0.037078013666920547
18210	766	0.03553514819245271
20710	766	0.0008489151527734704
25768	766	0.15413465259018985
27277	766	0.0029453896630359704
28841	766	0.03813045804202509
30646	766	0.033423508938373994
32074	766	0.12244462936986554
35060	766	0.013442397522947425
37117	766	0.0013421515207144882
38504	766	0.0018119422337150514
40352	766	0.004619528899787652
41748	766	0.0005323925896321824
47382	766	0.0027063651995554512
49810	766	8.003047931422728e-05
52688	766	0.2361654191087375
55435	766	0.21032922957792854
57116	766	0.21938689344588055
63558	766	0.08265010218894937
66194	766	0.010004776744113587
68193	766	0.06283687410719795
69756	766	0.14912469705145595
71474	766	0.06072736849886949
73462	766	0.040870518174453814
75344	766	0.23351856848633176
76981	766	0.19762343196649781
78348	766	0.21479210075357216
79521	766	0.17009812920142073
80672	766	0.09958820422073061
83008	766	0.053965163546085104
84479	766	0.09283207742778525
85580	766	0.0007324788582498137
87401	766	0.0028893993691250226
90210	766	0.0033214735216948706
91517	766	0.04605359815352593
360	767	0.1401627862515795
1652	767	0.1631468594232992
6123	767	0.09058408683314646
8216	767	0.13638403329609233
8673	767	0.05898790046572883
18211	767	0.024428282229556068
20712	767	0.03987026965136922
22099	767	0.06836436891588216
28842	767	0.05634087910004146
30647	767	0.06260435346491543
32075	767	0.11016936950652235
52691	767	0.0067965795109889105
55438	767	0.007994126144364042
66195	767	0.00012239011964615022
68194	767	0.009725462225656654
69759	767	0.01804002763687684
71477	767	0.0032827991668405794
76982	767	0.021100512357642966
79522	767	0.0034140193399360493
83009	767	0.050856750030211416
87402	767	0.006078443850323635
90211	767	0.12191068340591422
2936	768	0.0013636856521625801
4284	768	0.001720571507057768
13887	768	0.005810147857684999
15502	768	0.00046314182151676507
17391	768	0.0023069582096978372
20137	768	0.0013391971812434398
34431	768	0.0005513458975519895
48557	768	0.004441819255627353
5657	769	0.0013636856521625801
25258	769	0.001720571507057768
26772	769	0.005810147857684999
28296	769	0.00046314182151676507
29930	769	0.0023069582096978372
34432	769	0.0013391971812434398
36451	769	0.0005513458975519895
46244	769	0.004441819255627353
51746	769	0.007187648454215328
54406	769	0.0027264969647540376
56752	769	0.0087078612270361
57907	769	0.004816741575723841
65554	769	0.001792872368981816
67398	769	0.002274284546371148
72980	769	0.0012279041746662588
74840	769	0.0005423066197838937
79154	769	0.0015265032319207146
81296	769	0.00044504292840886816
81814	769	0.0004277276983797032
2937	770	0.0013636856521625801
4285	770	0.001720571507057768
5658	770	0.005810147857684999
36452	770	0.00046314182151676507
46245	770	0.0023069582096978372
48559	770	0.0013391971812434398
57908	770	0.0005513458975519895
62433	770	0.004441819255627353
67400	770	0.007187648454215328
72982	770	0.0027264969647540376
74842	770	0.0087078612270361
85282	770	0.004816741575723841
86107	770	0.001792872368981816
17396	771	0.0013636856521625801
36454	771	0.001720571507057768
46248	771	0.005810147857684999
48563	771	0.00046314182151676507
65557	771	0.0023069582096978372
72987	771	0.0013391971812434398
76522	771	0.0005513458975519895
81298	771	0.004441819255627353
11089	772	0.0013636856521625801
12072	772	0.001720571507057768
12905	772	0.005810147857684999
29933	772	0.00046314182151676507
31657	772	0.0023069582096978372
38174	772	0.0013391971812434398
45039	772	0.0005513458975519895
51753	772	0.004441819255627353
59719	772	0.007187648454215328
67403	772	0.0027264969647540376
72988	772	0.0087078612270361
3129	773	0.002980327953907213
15777	773	0.0056838269912554305
28512	773	0.0023308297986257306
46682	773	0.0028363674687647516
49039	773	0.0037954800711758035
58109	773	0.004000985695976195
81421	773	0.0016872910416877327
3131	774	0.06546242588419557
4495	774	0.0022356375808000512
5845	774	0.0057065033156151615
25456	774	0.019217068145577037
26987	774	0.00162584644263428
28514	774	0.024487401358216625
30230	774	0.009345408224996531
36725	774	0.0041338558567074555
46685	774	0.006379363010522022
49043	774	0.004038556370585851
52116	774	0.0001744039055543757
54814	774	0.007242800001049591
56895	774	0.0038069308461878533
65812	774	0.001667818703730001
67711	774	0.009100307416352173
69211	774	0.0008284213825976429
70916	774	0.006890508817070618
73117	774	0.0062611058397602825
74980	774	0.001860904636109502
79299	774	0.0010991549093903859
80414	774	0.0028876137534809606
3132	775	0.06546242588419557
28515	775	0.0022356375808000512
46686	775	0.0057065033156151615
56897	775	0.019217068145577037
69212	775	0.00162584644263428
70917	775	0.024487401358216625
5846	776	0.06546242588419557
7234	776	0.0022356375808000512
11165	776	0.0057065033156151615
12190	776	0.019217068145577037
15783	776	0.00162584644263428
17745	776	0.024487401358216625
36726	776	0.009345408224996531
69213	776	0.0041338558567074555
89962	776	0.006379363010522022
3133	777	0.06546242588419557
10381	777	0.0022356375808000512
25458	777	0.0057065033156151615
28516	777	0.019217068145577037
34679	777	0.00162584644263428
36727	777	0.024487401358216625
65813	777	0.009345408224996531
74981	777	0.0041338558567074555
81424	777	0.006379363010522022
4287	778	0.005855270763441152
20141	778	0.011572185145100753
21385	778	0.001807916856466595
25259	778	0.006605081073701888
32875	778	0.002604249134338533
34435	778	0.0030983053467309373
46250	778	0.007202403908329649
59721	778	0.0015633112375784716
86110	778	0.008568944449679214
3134	779	0.11760838565370793
4497	779	0.07913167901529261
5847	779	0.0961618312182074
7235	779	0.030637086123369985
25459	779	0.0638532880924803
26990	779	0.016701468562028265
28517	779	0.05228379718358593
30232	779	0.001954870209307637
33067	779	0.01701093094972299
34682	779	0.16433441469253748
36728	779	0.1225179484133169
46688	779	0.10350037214962429
49045	779	0.0836808726690624
52117	779	0.02209660534883399
54816	779	0.16924263439525403
56899	779	0.03195902614905524
65814	779	0.12941574759060526
67713	779	0.07290658898236965
69215	779	0.020664263076483887
70919	779	0.06962852720887316
73118	779	0.009627508265075075
74983	779	0.011554232945870456
78035	779	0.0016096452583301162
85411	779	0.005083640066658959
86254	779	0.12234230180190465
25460	780	0.11760838565370793
26992	780	0.07913167901529261
46689	780	0.0961618312182074
52118	780	0.030637086123369985
54817	780	0.0638532880924803
69216	780	0.016701468562028265
70920	780	0.05228379718358593
73119	780	0.001954870209307637
74985	780	0.01701093094972299
2951	781	0.04650769357854453
4299	781	0.037678682398942086
5666	781	0.04196052888216983
7012	781	0.01947354299933336
13898	781	0.007514505993356304
25268	781	0.00041338523632246
26785	781	0.010064113411883973
28308	781	0.004537813667700879
29947	781	0.00028085174262085954
46264	781	0.009370581951318714
48582	781	0.04163103816508809
51773	781	0.008120385352376072
54433	781	0.0027353915711006505
56763	781	0.001363649490668256
62454	781	9.503251739460698e-05
67419	781	0.0010567085353589327
79163	781	0.0032021325173179713
3807	782	0.00020367900781554038
5211	782	0.0006476998769612963
26200	782	0.0016234975682743735
29263	782	0.013599248327394698
35658	782	0.0022567790529781366
37744	782	0.0009139154691910876
41002	782	0.0006884901187177212
42436	782	0.0009663740923019044
43542	782	0.0005369064115271218
44621	782	0.003387166334669049
48230	782	0.002789711692683749
50763	782	0.0010195593809555704
53422	782	0.025841658914425723
56263	782	5.647095555946763e-06
57412	782	0.00016065163779952266
66672	782	0.0005833704601768203
68801	782	0.0005203836237892147
70472	782	0.00784696200829567
74089	782	0.000850867449312022
76016	782	0.0020192865601763887
78745	782	0.0007719404716705451
79820	782	0.0009857018107785203
81011	782	0.00012691146167119016
83426	782	0.0010275926940432282
84938	782	0.011540481952888341
16611	783	0.00020367900781554038
23504	783	0.0006476998769612963
33723	783	0.0016234975682743735
37745	783	0.013599248327394698
42437	783	0.0022567790529781366
48231	783	0.0009139154691910876
58881	783	0.0006884901187177212
61362	783	0.0009663740923019044
76018	783	0.0005369064115271218
87667	783	0.003387166334669049
1147	784	0.00020367900781554038
2404	784	0.0006476998769612963
3809	784	0.0016234975682743735
6505	784	0.013599248327394698
8022	784	0.0022567790529781366
12565	784	0.0009139154691910876
26202	784	0.0006884901187177212
27732	784	0.0009663740923019044
31210	784	0.0005369064115271218
35660	784	0.003387166334669049
37747	784	0.002789711692683749
41006	784	0.0010195593809555704
42440	784	0.025841658914425723
48233	784	5.647095555946763e-06
50766	784	0.00016065163779952266
53425	784	0.0005833704601768203
56267	784	0.0005203836237892147
64431	784	0.00784696200829567
66673	784	0.000850867449312022
68802	784	0.0020192865601763887
70474	784	0.0007719404716705451
72238	784	0.0009857018107785203
91918	784	0.00012691146167119016
5213	785	0.00020367900781554038
8023	785	0.0006476998769612963
11457	785	0.0016234975682743735
13537	785	0.013599248327394698
26203	785	0.0022567790529781366
27733	785	0.0009139154691910876
29265	785	0.0006884901187177212
37748	785	0.0009663740923019044
38753	785	0.0005369064115271218
42441	785	0.003387166334669049
50767	785	0.002789711692683749
53426	785	0.0010195593809555704
56268	785	0.025841658914425723
58882	785	5.647095555946763e-06
61365	785	0.00016065163779952266
64432	785	0.0005833704601768203
68803	785	0.0005203836237892147
72239	785	0.00784696200829567
81013	785	0.000850867449312022
83427	785	0.0020192865601763887
84941	785	0.0007719404716705451
87668	785	0.0009857018107785203
88756	785	0.00012691146167119016
90573	785	0.0010275926940432282
1148	786	0.00020367900781554038
3810	786	0.0006476998769612963
5214	786	0.0016234975682743735
10623	786	0.013599248327394698
12566	786	0.0022567790529781366
13538	786	0.0009139154691910876
14347	786	0.0006884901187177212
27734	786	0.0009663740923019044
29266	786	0.0005369064115271218
35662	786	0.003387166334669049
37750	786	0.002789711692683749
38754	786	0.0010195593809555704
41008	786	0.025841658914425723
42443	786	5.647095555946763e-06
43547	786	0.00016065163779952266
50768	786	0.0005833704601768203
53427	786	0.0005203836237892147
56269	786	0.00784696200829567
58883	786	0.000850867449312022
87669	786	0.0020192865601763887
88757	786	0.0007719404716705451
1154	787	0.00020367900781554038
3811	787	0.0006476998769612963
18833	787	0.0016234975682743735
27736	787	0.013599248327394698
29268	787	0.0022567790529781366
31213	787	0.0009139154691910876
43551	787	0.0006884901187177212
48238	787	0.0009663740923019044
56272	787	0.0005369064115271218
66674	787	0.003387166334669049
68804	787	0.002789711692683749
70477	787	0.0010195593809555704
77323	787	0.025841658914425723
79821	787	5.647095555946763e-06
3812	788	0.00020367900781554038
5217	788	0.0006476998769612963
6510	788	0.0016234975682743735
8029	788	0.013599248327394698
26205	788	0.0022567790529781366
27738	788	0.0009139154691910876
29269	788	0.0006884901187177212
31214	788	0.0009663740923019044
35664	788	0.0005369064115271218
41014	788	0.003387166334669049
42449	788	0.002789711692683749
44630	788	0.0010195593809555704
48239	788	0.025841658914425723
50772	788	5.647095555946763e-06
53431	788	0.00016065163779952266
56274	788	0.0005833704601768203
58885	788	0.0005203836237892147
66675	788	0.00784696200829567
68806	788	0.000850867449312022
70478	788	0.0020192865601763887
72243	788	0.0007719404716705451
74092	788	0.0009857018107785203
76019	788	0.00012691146167119016
83429	788	0.0010275926940432282
1156	789	0.00020367900781554038
2411	789	0.0006476998769612963
3813	789	0.0016234975682743735
6511	789	0.013599248327394698
11458	789	0.0022567790529781366
12567	789	0.0009139154691910876
14348	789	0.0006884901187177212
16616	789	0.0009663740923019044
18834	789	0.0005369064115271218
23508	789	0.003387166334669049
24750	789	0.002789711692683749
26206	789	0.0010195593809555704
27739	789	0.025841658914425723
29270	789	5.647095555946763e-06
31215	789	0.00016065163779952266
32432	789	0.0005833704601768203
33726	789	0.0005203836237892147
37757	789	0.00784696200829567
38755	789	0.000850867449312022
41015	789	0.0020192865601763887
42450	789	0.0007719404716705451
44632	789	0.0009857018107785203
45466	789	0.00012691146167119016
50774	789	0.0010275926940432282
53433	789	0.011540481952888341
56277	789	0.015302332269686426
57417	789	0.0014618270028213555
61371	789	0.003160857531356419
64436	789	0.008801553221588066
68807	789	0.0012967765260134996
70480	789	0.011790957784665329
74093	789	0.01709383340428738
76020	789	0.004843634294114818
77324	789	0.0014073265013285667
79822	789	0.016537249222040765
81016	789	0.00702668806816244
83430	789	0.0007483209187847098
85801	789	0.00034107303571437683
86669	789	0.005673442842801262
87670	789	0.007990934789654605
90575	789	0.00025616167600279696
91921	789	0.001112413240258417
2412	790	0.0010299982366709442
3814	790	0.15669599015025595
5218	790	0.0017334914402724853
6512	790	0.009691334486250768
10128	790	0.09380050681277728
10626	790	0.038593908335147864
29271	790	0.0801677035014454
31216	790	0.02430425623495061
33727	790	0.06482658291597936
35666	790	0.02095496123583144
41016	790	0.0204666996378747
42451	790	0.018880032947697436
43555	790	0.022437864343577214
44633	790	0.01986168962399172
48241	790	0.001324574511543993
50775	790	0.054495761151902015
53434	790	0.047412694132868936
56278	790	0.03323944991003506
57418	790	0.0006719286836144204
58888	790	0.009640303211613837
61374	790	0.02762828946123663
66678	790	0.0017659257267555663
68809	790	0.015200246414488248
70481	790	0.001958037884347612
72245	790	0.010054297720770298
74095	790	0.04074733303953682
76022	790	0.0067079838966355035
77325	790	0.1241300643577791
78750	790	0.0017867833579767996
81017	790	0.04888520425745564
83431	790	0.13523431934957525
85802	790	0.010276911070070659
86670	790	0.002734716008901387
87672	790	0.0009186927645093249
90576	790	0.09719183680092583
91922	790	0.11024099608187524
3815	791	0.0010299982366709442
5219	791	0.15669599015025595
6513	791	0.0017334914402724853
9666	791	0.009691334486250768
10628	791	0.09380050681277728
11459	791	0.038593908335147864
12568	791	0.0801677035014454
14349	791	0.02430425623495061
18835	791	0.06482658291597936
26208	791	0.02095496123583144
29273	791	0.0204666996378747
31217	791	0.018880032947697436
35667	791	0.022437864343577214
37758	791	0.01986168962399172
38757	791	0.001324574511543993
41017	791	0.054495761151902015
42452	791	0.047412694132868936
43556	791	0.03323944991003506
45468	791	0.0006719286836144204
48243	791	0.009640303211613837
50777	791	0.02762828946123663
53435	791	0.0017659257267555663
56279	791	0.015200246414488248
57420	791	0.001958037884347612
66679	791	0.010054297720770298
70483	791	0.04074733303953682
72246	791	0.0067079838966355035
74099	791	0.1241300643577791
85803	791	0.0017867833579767996
87673	791	0.04888520425745564
88760	791	0.13523431934957525
7110	792	0.0011052133581296473
20242	792	0.0008213712398423115
31739	792	0.0009478398893038876
32960	792	0.00044966195867256046
36593	792	0.004007949758491759
59906	792	0.004528512838496413
70708	792	0.0005651031844461001
76618	792	0.001076766928104156
88131	792	0.0005101690560727578
89859	792	0.0004672480013634352
13953	793	0.0011052133581296473
15643	793	0.0008213712398423115
62660	793	0.0009478398893038876
69011	793	0.00044966195867256046
85347	793	0.004007949758491759
89861	793	0.004528512838496413
11128	794	0.0011052133581296473
12133	794	0.0008213712398423115
15645	794	0.0009478398893038876
20245	794	0.00044966195867256046
38253	794	0.004007949758491759
62661	794	0.004528512838496413
84065	794	0.0005651031844461001
86180	794	0.001076766928104156
7113	795	0.0011052133581296473
12993	795	0.0008213712398423115
21523	795	0.0009478398893038876
28403	795	0.00044966195867256046
46460	795	0.004007949758491759
54599	795	0.004528512838496413
59910	795	0.0005651031844461001
65678	795	0.001076766928104156
69013	795	0.0005101690560727578
79225	795	0.0004672480013634352
86181	795	0.005017548445213038
89862	795	0.00018710571487579297
5756	796	0.0011052133581296473
20248	796	0.0008213712398423115
59912	796	0.0009478398893038876
70714	796	0.00044966195867256046
82606	796	0.004007949758491759
89864	796	0.004528512838496413
91138	796	0.0005651031844461001
4381	797	0.0011052133581296473
13954	797	0.0008213712398423115
15649	797	0.0009478398893038876
28406	797	0.00044966195867256046
31747	797	0.004007949758491759
34567	797	0.004528512838496413
48790	797	0.0005651031844461001
58000	797	0.001076766928104156
69019	797	0.0005101690560727578
81354	797	0.0004672480013634352
91140	797	0.005017548445213038
25351	798	0.0011052133581296473
26872	798	0.0008213712398423115
31748	798	0.0009478398893038876
34568	798	0.00044966195867256046
38257	798	0.004007949758491759
46465	798	0.004528512838496413
48791	798	0.0005651031844461001
65683	798	0.001076766928104156
67552	798	0.0005101690560727578
86184	798	0.0004672480013634352
3030	799	0.0011052133581296473
21530	799	0.0008213712398423115
25353	799	0.0009478398893038876
26874	799	0.00044966195867256046
28408	799	0.004007949758491759
30083	799	0.004528512838496413
34570	799	0.0005651031844461001
46467	799	0.001076766928104156
48794	799	0.0005101690560727578
65684	799	0.0004672480013634352
67553	799	0.005017548445213038
69021	799	0.00018710571487579297
79230	799	0.0042396510500934265
81355	799	0.0009968850711368172
3031	800	0.0011052133581296473
4383	800	0.0008213712398423115
5760	800	0.0009478398893038876
25354	800	0.00044966195867256046
26875	800	0.004007949758491759
30084	800	0.004528512838496413
46468	800	0.0005651031844461001
48795	800	0.001076766928104156
67555	800	0.0005101690560727578
69022	800	0.0004672480013634352
70720	800	0.005017548445213038
3032	801	0.09511640865567218
5761	801	0.053666807706665404
9328	801	0.10176160629055989
10350	801	0.01936852218249294
11133	801	0.19296443191819213
12137	801	0.13267751336953992
12996	801	0.01747838736370744
13955	801	0.17409794153055214
17584	801	0.018140303310713132
20254	801	0.05608442625587744
21532	801	0.11057589609849128
25355	801	0.10488538780207761
28411	801	0.003500866261296863
34572	801	0.06446706277369661
46472	801	0.06305948977830796
48799	801	0.004157596776018634
51935	801	0.0001521126371989161
54613	801	0.003083642991935819
56823	801	0.07913012912295814
65687	801	0.20581069100431643
67558	801	0.06571118765712736
69023	801	0.21010783575456232
70721	801	0.18367082099432272
73069	801	0.06723902600105078
79231	801	0.022827392454422685
87087	801	0.003548461490596181
88134	801	0.16522021906956452
89870	801	0.07291144004811029
9291	802	0.0008475835224179811
17420	802	0.006858453593488209
20151	802	0.0030816153799672562
34449	802	0.0009252823929822997
46267	802	0.0009143624951034221
51775	802	0.0005490364415576484
86118	802	0.0018028357876265495
2953	803	0.0008475835224179811
4302	803	0.006858453593488209
5669	803	0.0030816153799672562
7013	803	0.0009252823929822997
9857	803	0.0009143624951034221
25269	803	0.0005490364415576484
26786	803	0.0018028357876265495
29949	803	0.006926883939458117
31668	803	0.00038172057277702714
46269	803	0.000897564927446065
48588	803	0.000512430709323723
51776	803	0.0013718400837615503
54437	803	0.0005101919410626305
65570	803	0.0005357862589090668
67420	803	0.0006539350199704944
73002	803	0.01159890045107013
74864	803	0.0015530470604724492
76531	803	0.0021882857294797256
77829	803	0.0016187413223595058
