time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2023-02-07T13:32:40.638	3.341	37.247	37.649	0.000	0.876	0.428	0.072	833	26.446
2023-02-07T13:33:37.024	2.392	37.157	37.420	31000.000	0.918	0.429	-0.025	834	18.090
2023-02-07T13:34:10.290	4.110	36.565	38.119	19238.043	0.460	0.420	0.042	835	45.022
2023-02-07T10:35:45.430	2.781	36.945	37.152	4748.351	0.427	0.409	0.005	836	27.853
2023-02-07T10:37:13.651	3.096	37.107	38.074	7413.568	0.662	0.479	0.069	837	28.257
2023-02-07T13:35:38.099	2.755	37.199	37.542	0.000	0.600	0.429	0.411	838	28.690
2023-02-07T13:35:49.159	3.594	36.477	38.038	16943.545	0.558	0.372	0.031	839	32.604
2023-02-07T13:37:03.702	2.969	37.215	37.431	0.000	0.843	0.519	0.027	840	10.723
2023-02-07T13:37:13.195	2.987	37.105	37.419	7653.995	0.370	0.487	-0.017	841	10.020
2023-02-07T10:39:13.782	2.391	37.050	37.424	18366.943	0.682	0.319	-0.158	842	15.000
2023-02-07T10:39:31.909	2.293	36.948	37.197	0.000	0.561	0.456	0.200	843	10.018
2023-02-07T10:40:49.763	2.939	37.338	37.591	0.000	0.567	0.393	0.223	844	22.884
2023-02-07T13:39:55.177	3.151	37.209	37.468	8045.424	0.515	0.410	0.034	845	28.640
2023-02-07T07:33:45.692	3.306	37.264	37.471	29815.042	0.661	0.430	0.030	846	13.620
2023-02-07T07:34:16.236	2.567	36.762	37.229	8542.447	0.414	0.449	0.025	847	22.217
2023-02-07T07:36:01.068	2.320	37.216	37.391	12723.391	0.518	0.534	-0.160	848	10.313
2023-02-07T10:41:46.458	3.949	36.560	38.076	5449.773	0.524	0.415	0.056	849	33.976
2023-02-07T11:22:52.376	2.994	37.375	37.743	0.000	0.577	0.269	0.114	850	31.823
2023-02-07T11:24:36.994	3.865	37.770	38.133	19922.768	0.691	0.430	0.026	851	47.724
2023-02-07T11:26:44.184	3.646	37.821	38.099	24.648	0.773	0.444	0.059	852	26.706
2023-02-07T11:27:42.492	3.002	36.563	37.828	11320.068	0.721	0.334	0.053	853	17.344
2023-02-07T11:37:16.871	3.405	36.835	37.227	0.000	0.540	0.410	0.093	854	32.287
2023-02-07T11:38:00.521	3.495	38.205	38.197	12680.133	0.408	0.500	0.099	855	14.996
2023-02-07T11:38:16.478	3.132	37.291	37.152	0.000	0.799	0.370	0.075	856	11.517
2023-02-07T11:38:53.967	3.861	37.289	37.592	17204.693	0.409	0.479	0.017	857	40.117
2023-02-07T10:44:45.608	3.498	37.208	37.860	0.000	0.654	0.444	0.091	858	13.662
2023-02-07T10:45:41.379	3.722	37.902	37.905	0.000	0.678	0.340	0.018	859	32.466
2023-02-07T12:00:48.285	2.937	37.195	37.471	7736.369	0.438	0.409	-0.001	860	25.398
2023-02-07T10:47:04.147	3.087	38.511	38.111	28613.799	0.645	0.316	-0.333	861	29.642
2023-02-07T10:47:36.009	3.006	37.036	37.767	0.000	0.641	0.514	-0.073	862	6.427
2023-02-07T10:47:32.619	3.495	36.667	37.849	0.000	0.695	0.415	0.084	863	31.249
2023-02-07T12:05:57.498	2.895	36.638	38.028	0.000	0.752	0.368	-0.562	864	47.629
2023-02-07T12:06:41.732	3.356	36.930	37.132	0.000	0.396	0.511	-0.007	865	26.894
2023-02-07T12:07:02.758	4.531	38.226	38.277	16192.870	0.648	0.455	0.190	866	42.999
2023-02-07T13:41:00.781	2.623	37.148	37.529	0.000	0.554	0.505	0.030	867	34.357
2023-02-07T13:41:09.866	2.644	37.462	37.730	0.000	0.801	0.519	0.183	868	11.604
2023-02-07T13:43:48.728	2.625	37.258	37.518	0.000	0.631	0.473	0.271	869	13.504
2023-02-07T13:44:01.966	2.984	37.365	37.502	31000.000	0.634	0.522	-0.652	870	21.834
2023-02-07T13:44:43.506	3.208	36.470	38.050	2.600	0.607	0.410	0.066	871	29.757
2023-02-07T12:09:08.529	2.294	36.861	37.362	0.000	0.281	0.430	0.011	872	9.921
2023-02-07T12:09:48.220	3.257	38.028	38.224	17766.937	0.657	0.406	-0.009	873	26.553
2023-02-07T10:48:36.497	2.947	36.491	38.092	11516.095	0.737	0.465	-0.093	874	26.703
2023-02-07T10:49:17.025	2.458	37.083	37.549	10637.457	0.737	0.575	0.197	875	11.999
2023-02-07T10:49:50.473	3.080	36.674	37.130	4638.292	0.524	0.344	0.058	876	21.584
2023-02-07T13:46:13.082	2.489	37.233	37.596	0.000	0.675	0.399	0.785	877	16.543
2023-02-07T13:46:49.802	3.150	37.324	37.629	0.000	0.702	0.223	0.003	878	15.974
2023-02-07T10:50:25.313	3.455	36.505	38.099	21273.308	0.767	0.383	-0.712	879	61.111
2023-02-07T10:51:00.510	3.169	36.943	37.568	28977.279	0.528	0.351	0.045	880	8.282
2023-02-07T12:17:35.615	3.139	37.146	38.062	22735.116	0.674	0.474	-0.466	881	27.323
2023-02-07T12:19:00.171	3.337	37.822	38.108	19747.195	0.831	0.411	-0.030	882	40.154
2023-02-07T12:20:11.926	2.847	37.044	37.371	0.000	0.872	0.526	0.833	883	27.381
2023-02-07T10:52:00.577	3.455	37.508	37.989	14145.823	0.640	0.414	0.081	884	32.955
2023-02-07T10:52:40.724	3.523	37.794	37.914	23415.238	0.549	0.370	-0.029	885	26.998
2023-02-07T12:22:17.526	2.635	37.017	37.467	0.000	0.603	0.487	0.097	886	23.717
2023-02-07T12:23:46.868	2.348	37.133	37.432	4087.131	0.263	0.508	-0.018	887	20.304
2023-02-07T12:24:37.849	3.542	36.937	37.154	276.871	0.414	0.460	-0.013	888	25.593
2023-02-07T22:34:24.902	2.020	36.917	37.171	3402.422	0.351	0.357	-0.015	889	11.633
2023-02-07T22:35:52.207	2.356	37.042	37.207	868.178	0.624	0.348	0.009	890	16.899
2023-02-07T22:36:09.001	2.081	37.029	37.327	11449.942	0.561	0.524	0.134	891	19.119
2023-02-07T22:37:07.272	2.576	37.154	37.521	0.000	0.815	0.529	0.217	892	10.578
2023-02-07T22:37:32.381	2.829	36.853	37.379	0.000	0.547	0.361	0.054	893	25.465
2023-02-07T22:37:54.393	2.004	36.960	37.466	33.383	0.915	0.526	0.218	894	8.858
2023-02-07T22:38:46.856	2.549	37.181	37.463	0.000	0.774	0.389	0.418	895	15.820
2023-02-07T22:38:50.436	2.819	37.026	37.608	21890.221	0.695	0.255	0.049	896	13.087
2023-02-07T22:39:15.218	2.694	37.046	37.618	0.000	0.546	0.422	0.263	897	11.388
2023-02-07T22:39:58.967	2.628	37.309	37.054	0.000	0.687	0.460	0.139	898	12.089
2023-02-07T22:40:50.959	2.391	37.120	37.410	11824.800	0.563	0.558	-0.182	899	20.641
2023-02-07T22:41:08.847	3.235	37.520	37.709	424.926	0.731	0.434	-0.006	900	10.581
2023-02-07T22:41:42.297	2.825	37.227	37.487	12351.824	0.662	0.590	-0.179	901	12.925
2023-02-07T22:41:50.237	3.230	37.266	37.611	31000.000	0.367	0.511	-0.054	902	8.189
2023-02-07T22:42:06.124	2.790	37.124	37.509	31000.000	0.681	0.482	0.091	903	17.238
2023-02-07T12:27:14.705	3.669	36.568	38.081	15552.721	0.571	0.413	0.046	904	38.536
2023-02-07T22:42:50.250	2.621	37.067	37.256	31000.000	0.705	0.431	-0.400	905	14.419
2023-02-07T22:43:30.430	3.260	37.000	38.151	0.000	0.835	0.440	-0.100	906	58.625
2023-02-07T12:29:32.204	2.346	36.842	37.407	0.000	0.752	0.541	-0.037	907	19.118
2023-02-07T12:30:08.576	2.791	36.629	37.179	0.000	0.740	0.427	0.219	908	20.987
2023-02-07T10:54:04.246	2.723	37.124	37.356	31000.000	0.850	0.486	-0.116	909	7.987
2023-02-07T10:56:11.359	2.848	37.295	37.590	8207.700	0.290	0.521	-0.032	910	14.651
2023-02-07T10:56:30.809	4.225	36.676	37.865	14069.309	0.610	0.439	0.181	911	38.323
2023-02-07T12:31:19.339	2.745	37.196	37.517	31000.000	0.815	0.452	0.182	912	12.904
2023-02-07T12:32:02.083	2.907	36.693	37.948	0.000	0.690	0.465	0.132	913	11.585
2023-02-07T12:32:46.123	2.532	37.190	37.477	0.000	0.925	0.504	0.116	914	18.783
2023-02-07T10:57:47.048	4.248	36.680	37.839	0.000	0.751	0.426	0.065	915	34.642
2023-02-07T10:58:40.285	3.738	36.665	37.880	0.000	0.827	0.432	0.054	916	18.606
2023-02-07T11:00:11.533	2.715	37.216	37.507	12479.323	0.588	0.421	0.017	917	15.478
2023-02-07T12:34:36.796	3.163	36.566	38.066	18916.884	0.749	0.431	-0.004	918	34.994
2023-02-07T12:35:48.779	3.369	37.157	37.472	0.000	0.315	0.464	-0.002	919	19.000
2023-02-07T08:48:43.990	2.636	36.985	37.413	0.000	0.724	0.468	0.190	920	25.238
2023-02-07T08:49:23.866	3.651	37.314	37.283	0.000	0.657	0.450	-0.441	921	10.692
2023-02-07T08:50:01.304	2.961	37.513	37.135	0.000	0.478	0.577	0.111	922	5.939
2023-02-07T08:51:02.404	2.122	37.172	37.527	6692.684	0.222	0.590	0.004	923	11.563
2023-02-07T08:51:13.301	2.995	36.820	37.278	31000.000	0.658	0.339	-0.251	924	26.907
2023-02-07T08:52:33.094	2.811	37.354	37.613	0.000	0.609	0.393	-0.018	925	5.965
2023-02-07T08:55:11.296	2.948	37.144	37.423	0.000	0.760	0.346	0.295	926	7.214
2023-02-07T08:55:46.061	2.716	36.955	37.398	0.000	0.410	0.384	-0.019	927	25.632
2023-02-07T08:56:33.066	3.149	37.038	37.311	4173.745	0.363	0.431	0.001	928	30.764
2023-02-07T11:01:12.437	4.264	37.552	38.033	19615.709	0.577	0.418	0.020	929	44.080
2023-02-07T08:57:24.915	3.575	38.087	38.217	20568.436	0.697	0.542	-0.851	930	50.260
2023-02-07T15:36:30.135	3.158	37.032	37.715	31000.000	0.838	0.543	-0.140	931	52.491
2023-02-07T15:37:42.586	3.850	37.162	37.503	31000.000	0.853	0.388	0.685	932	20.815
2023-02-07T15:37:52.003	3.532	36.662	37.182	2527.106	0.564	0.469	0.043	933	29.848
2023-02-07T15:38:51.410	3.139	37.201	37.675	14314.902	0.730	0.268	0.027	934	14.139
2023-02-07T15:39:56.185	3.055	37.242	37.363	18128.644	0.649	0.403	-0.269	935	21.152
2023-02-07T15:40:00.757	3.168	37.184	37.467	18092.320	0.705	0.395	0.039	936	15.121
2023-02-07T15:41:08.654	2.839	37.359	37.239	0.000	0.681	0.463	-0.035	937	10.001
2023-02-07T15:42:17.919	2.812	37.328	37.691	31000.000	0.753	0.428	0.133	938	6.487
2023-02-07T15:43:18.311	2.796	36.747	37.252	5312.483	0.588	0.522	0.108	939	19.848
2023-02-07T15:44:00.434	2.370	37.574	37.670	31000.000	0.552	0.473	0.041	940	7.312
2023-02-07T15:44:48.888	2.969	37.053	37.687	11709.190	0.515	0.522	-0.061	941	25.108
2023-02-07T15:44:57.444	2.619	37.173	37.765	0.014	0.858	0.376	0.242	942	14.618
2023-02-07T15:45:04.746	2.512	37.322	37.651	17010.664	0.791	0.542	-0.166	943	15.956
2023-02-07T15:45:53.118	2.649	37.265	37.309	0.000	0.763	0.604	0.021	944	12.647
2023-02-07T22:45:31.083	3.646	36.945	37.942	31000.000	0.390	0.397	-0.042	945	7.435
2023-02-07T22:45:27.610	3.955	36.496	38.097	16594.126	0.434	0.411	0.058	946	36.102
2023-02-07T22:46:42.891	3.220	37.305	37.672	0.000	0.533	0.329	0.006	947	10.914
2023-02-07T22:46:50.283	3.202	37.344	37.661	0.000	0.611	0.276	-0.022	948	17.100
2023-02-07T22:47:49.341	3.537	36.655	37.175	0.000	0.615	0.404	-0.039	949	35.474
2023-02-07T15:48:39.748	3.434	36.694	37.106	0.000	0.433	0.303	0.031	950	12.564
2023-02-07T15:48:53.760	4.850	36.408	38.006	12663.618	0.501	0.409	-0.011	951	37.189
2023-02-07T15:50:21.559	4.341	36.389	37.998	7396.564	0.580	0.442	0.023	952	34.127
2023-02-07T15:51:18.166	3.821	37.935	38.159	2261.814	0.688	0.364	-0.386	953	37.000
2023-02-07T11:04:30.470	2.702	37.311	37.545	11824.216	0.533	0.407	0.028	954	20.209
2023-02-07T11:06:57.073	3.100	36.690	37.883	0.000	0.857	0.360	-0.375	955	23.205
2023-02-07T13:48:41.734	2.804	37.307	37.427	0.000	0.709	0.492	-0.036	956	12.928
2023-02-07T13:49:31.043	2.950	37.175	37.520	1989.574	0.526	0.489	0.029	957	9.911
2023-02-07T13:50:47.146	2.905	37.399	37.454	9958.492	0.742	0.535	-0.237	958	12.585
2023-02-07T13:51:33.137	3.372	37.485	37.552	28587.471	0.671	0.588	0.114	959	8.741
2023-02-07T13:51:40.532	3.450	37.229	37.602	0.000	0.869	0.405	0.694	960	19.234
2023-02-07T13:51:51.403	3.535	36.739	37.824	0.000	0.784	0.454	0.252	961	8.422
2023-02-07T13:54:18.459	2.569	36.742	37.716	1082.829	0.869	0.394	-0.008	962	10.128
2023-02-07T13:54:33.729	2.427	37.155	37.687	0.000	0.842	0.499	0.042	963	8.261
2023-02-07T13:55:31.581	2.497	37.197	37.716	12605.831	0.782	0.598	-0.618	964	16.193
2023-02-07T12:37:56.565	2.714	37.402	37.572	0.000	0.774	0.440	0.334	965	10.629
2023-02-07T12:40:11.280	3.298	37.402	37.582	0.000	0.859	0.491	0.161	966	27.415
2023-02-07T12:40:18.537	2.795	37.263	37.375	25771.766	0.782	0.420	-0.096	967	9.937
2023-02-07T12:41:32.945	3.939	37.916	38.178	23447.001	0.615	0.454	0.014	968	41.875
2023-02-07T08:59:39.099	2.715	37.146	37.405	0.000	0.587	0.495	0.130	969	14.922
2023-02-07T09:00:41.141	2.087	37.189	37.477	680.813	0.514	0.649	-0.050	970	7.015
2023-02-07T09:01:07.320	3.199	37.710	38.052	21933.489	0.634	0.538	-0.083	971	32.638
2023-02-07T09:04:07.032	3.049	37.235	38.009	0.000	0.812	0.440	0.087	972	18.466
2023-02-07T09:04:42.937	3.529	37.547	37.425	0.000	0.603	0.342	0.307	973	12.844
2023-02-07T09:04:53.536	2.923	37.278	37.512	12394.404	0.627	0.341	0.728	974	15.086
2023-02-07T09:05:06.009	2.179	37.262	37.402	0.000	0.822	0.548	-0.175	975	7.559
2023-02-07T12:43:41.343	3.830	38.070	38.215	21515.876	0.517	0.448	0.048	976	41.113
2023-02-07T12:45:14.634	3.093	36.983	37.455	0.000	0.638	0.419	0.020	977	29.064
2023-02-07T12:45:51.116	2.374	38.541	38.144	10650.412	0.132	0.346	0.008	978	6.936
2023-02-07T11:07:45.326	2.634	38.629	38.192	9157.681	0.750	0.520	-0.304	979	32.301
2023-02-07T11:08:11.853	3.014	36.813	37.320	16083.183	0.567	0.535	-0.261	980	22.914
2023-02-07T11:08:42.143	3.129	37.230	37.510	28500.848	0.335	0.451	0.008	981	7.726
2023-02-07T11:09:40.693	2.794	37.000	37.455	4551.106	0.429	0.474	0.011	982	21.255
2023-02-07T09:07:47.369	3.047	37.222	37.317	0.000	0.462	0.407	0.134	983	11.807
2023-02-07T09:07:59.629	2.896	37.236	37.463	23447.886	0.597	0.639	-0.186	984	7.023
2023-02-07T09:08:25.573	2.948	36.867	38.112	0.000	0.674	0.322	-0.016	985	24.453
2023-02-07T11:10:23.525	3.579	37.926	37.928	23587.468	0.629	0.369	0.215	986	52.491
2023-02-07T09:09:41.537	3.274	37.153	37.561	29829.609	0.745	0.506	0.254	987	13.616
2023-02-07T09:09:56.889	3.936	37.261	37.243	0.000	0.669	0.256	0.059	988	8.878
2023-02-07T09:10:03.826	2.775	37.313	37.551	0.000	0.717	0.310	0.245	989	7.926
2023-02-07T22:49:14.391	3.534	36.935	37.474	0.000	0.631	0.404	0.007	990	10.201
2023-02-07T22:50:39.734	2.617	36.961	37.434	0.000	0.520	0.552	-0.048	991	7.049
2023-02-07T22:51:13.785	3.488	36.813	37.305	8113.136	0.493	0.424	-0.062	992	45.194
2023-02-07T22:52:16.317	3.187	37.306	37.506	0.000	0.739	0.562	0.042	993	9.321
2023-02-07T22:52:21.729	3.398	37.264	37.577	0.000	0.794	0.410	0.053	994	11.668
2023-02-07T22:52:36.305	3.105	37.237	37.804	0.000	0.803	0.273	0.028	995	10.130
2023-02-07T22:53:09.776	2.391	37.331	37.291	0.000	0.640	0.493	0.069	996	7.580
2023-02-07T22:54:21.672	3.187	37.710	38.042	5916.692	0.724	0.400	0.095	997	41.173
2023-02-07T11:12:20.848	3.378	37.130	37.494	13462.169	0.439	0.347	0.027	998	33.604
2023-02-07T09:11:55.650	2.794	36.858	37.573	11368.285	0.490	0.400	0.138	999	14.319
2023-02-07T13:58:28.554	2.085	37.079	37.472	12286.952	0.653	0.471	0.202	1000	12.812
2023-02-07T09:12:27.349	2.530	37.155	37.541	12057.962	0.705	0.511	-0.032	1001	20.919
2023-02-07T13:59:29.628	2.835	37.231	37.799	36.102	0.762	0.526	0.061	1002	21.397
2023-02-07T09:13:16.520	3.113	37.172	38.091	17648.788	0.670	0.470	0.034	1003	41.631
2023-02-07T13:59:37.924	2.665	37.372	37.536	0.000	0.408	0.570	0.149	1004	11.386
2023-02-07T14:00:22.624	2.753	36.720	37.348	0.000	0.542	0.403	-0.265	1005	18.218
2023-02-07T09:14:11.673	3.690	37.170	37.424	6417.299	0.682	0.417	0.019	1006	38.137
2023-02-07T12:48:02.743	2.944	37.216	37.548	14660.112	0.429	0.533	-0.057	1007	15.322
2023-02-07T12:50:19.157	1.744	36.878	37.378	5108.193	0.143	0.495	0.015	1008	8.960
2023-02-07T09:15:12.468	3.108	37.541	38.029	2389.450	0.821	0.442	-0.284	1009	23.877
2023-02-07T09:15:30.726	3.656	36.535	38.036	5422.865	0.632	0.356	0.040	1010	33.168
2023-02-07T09:16:34.302	3.721	36.700	37.150	0.000	0.405	0.546	0.012	1011	25.790
2023-02-07T12:52:01.651	3.356	37.111	37.459	0.000	0.528	0.430	0.038	1012	9.153
2023-02-07T12:52:28.415	3.229	37.173	37.507	13903.234	0.726	0.503	-0.264	1013	36.847
2023-02-07T12:53:21.008	3.784	37.676	37.959	26802.927	0.484	0.412	-0.073	1014	13.519
2023-02-07T12:55:16.275	2.827	37.659	38.076	31000.000	0.701	0.394	-0.359	1015	31.953
2023-02-07T15:52:09.373	3.431	36.578	38.091	0.000	0.702	0.461	-0.117	1016	20.368
2023-02-07T15:52:55.280	2.951	37.367	37.663	0.000	0.613	0.386	-0.083	1017	24.509
2023-02-07T15:53:48.692	2.920	37.290	37.437	30596.455	0.634	0.480	-0.647	1018	21.863
2023-02-07T15:54:51.006	3.080	36.969	37.749	0.000	0.991	0.549	0.063	1019	11.505
2023-02-07T15:55:06.038	2.323	37.252	37.597	8584.174	0.579	0.504	0.046	1020	17.566
2023-02-07T15:55:47.600	3.588	37.492	37.875	31000.000	0.773	0.361	-0.020	1021	27.414
2023-02-07T15:58:56.872	3.158	37.451	37.368	31000.000	0.552	0.348	-0.426	1022	29.896
2023-02-07T15:59:48.402	3.302	36.927	37.357	7786.124	0.360	0.474	-0.125	1023	23.097
2023-02-07T15:59:48.929	3.972	37.432	38.039	14407.939	0.784	0.472	0.031	1024	44.030
2023-02-07T12:57:03.854	2.306	37.263	37.672	0.000	0.638	0.472	0.011	1025	12.367
2023-02-07T12:57:56.468	2.572	37.203	37.477	24476.385	0.559	0.680	0.330	1026	15.341
2023-02-07T14:01:20.330	3.127	37.346	37.659	0.000	0.666	0.307	0.173	1027	23.309
2023-02-07T14:02:48.909	2.602	37.328	37.550	3318.177	0.638	0.467	-0.278	1028	19.333
2023-02-07T14:03:15.121	3.146	37.280	37.311	0.000	0.772	0.553	0.604	1029	13.266
2023-02-07T14:03:32.156	3.126	37.420	37.513	23441.901	0.667	0.477	-0.097	1030	17.735
2023-02-07T09:20:07.206	2.787	37.330	37.671	0.000	0.438	0.376	-0.008	1031	6.494
2023-02-07T09:20:10.538	3.529	37.864	37.859	12723.108	0.638	0.359	-0.009	1032	30.249
2023-02-07T09:20:35.757	3.765	37.254	37.517	31000.000	0.299	0.375	0.044	1033	5.555
2023-02-07T09:20:50.279	3.319	37.328	37.689	14292.929	0.773	0.465	-0.230	1034	11.753
2023-02-07T22:55:59.644	2.173	37.049	37.381	15593.458	0.564	0.574	-0.139	1035	14.130
2023-02-07T22:56:10.819	2.194	37.538	37.039	31000.000	0.639	0.607	-0.156	1036	7.798
2023-02-07T22:57:19.126	2.719	37.293	37.154	10508.319	0.599	0.521	0.032	1037	17.857
2023-02-07T22:58:34.671	3.230	37.284	37.507	17689.104	0.435	0.444	0.008	1038	7.055
2023-02-07T22:58:44.078	2.571	37.227	37.557	25319.986	0.775	0.333	-0.057	1039	14.897
2023-02-07T22:58:52.637	2.642	37.509	37.807	0.000	0.745	0.513	0.112	1040	20.849
2023-02-07T09:22:13.865	2.932	37.193	37.818	0.000	0.920	0.547	-0.215	1041	28.370
2023-02-07T09:23:16.367	2.718	37.206	37.410	31000.000	0.572	0.439	0.094	1042	9.189
2023-02-07T09:23:26.396	2.618	37.360	37.490	22700.902	0.528	0.524	0.020	1043	10.655
2023-02-07T12:04:24.755	3.365	37.657	38.021	4938.518	0.602	0.420	-0.020	1044	35.206
2023-02-07T17:55:15.322	2.868	36.972	37.457	13162.222	0.397	0.354	-0.008	1045	11.950
2023-02-07T09:26:36.733	3.329	37.791	37.849	9505.132	0.572	0.460	-0.104	1046	39.038
2023-02-07T02:29:14.655	3.734	37.496	38.089	31000.000	0.673	0.450	-0.572	1047	22.594
2023-02-07T04:44:16.892	3.228	38.438	38.129	10821.252	0.408	0.338	-0.015	1048	15.787
2023-02-07T13:06:09.278	2.529	37.216	37.566	0.000	0.534	0.401	0.245	1049	12.727
2023-02-07T13:06:21.219	2.460	37.120	37.586	11044.125	0.798	0.508	0.051	1050	15.394
2023-02-07T13:07:00.843	2.824	37.428	37.519	30469.951	0.780	0.455	0.169	1051	22.125
2023-02-07T13:08:00.969	2.277	37.181	37.501	0.000	0.798	0.357	0.621	1052	22.251
2023-02-07T09:27:46.110	2.446	36.974	37.440	9523.751	0.638	0.422	-0.098	1053	18.249
2023-02-07T16:01:57.415	2.701	37.296	37.458	26807.047	0.492	0.499	0.059	1054	11.431
2023-02-07T16:02:26.691	2.491	37.226	37.471	21070.854	0.699	0.547	0.012	1055	13.467
2023-02-07T16:03:02.324	3.106	37.278	37.471	0.000	0.814	0.476	0.098	1056	15.000
2023-02-07T16:03:24.757	2.384	37.196	37.492	9767.462	0.357	0.478	-0.061	1057	19.864
2023-02-07T16:04:24.978	3.431	37.794	38.066	15419.303	0.617	0.414	-0.034	1058	47.092
2023-02-07T09:30:17.564	2.655	37.222	37.506	6498.855	0.687	0.386	-0.019	1059	15.533
2023-02-07T05:31:59.971	3.012	36.988	37.185	8817.273	0.555	0.503	-0.147	1060	18.915
2023-02-07T08:34:21.520	3.663	38.029	38.185	5280.555	0.594	0.467	-0.001	1061	30.914
2023-02-07T05:30:35.525	2.760	37.079	37.319	0.000	0.612	0.519	0.013	1062	11.043
2023-02-07T16:01:13.745	2.800	38.518	38.228	8842.064	0.295	0.384	-0.011	1063	12.000
2023-02-07T01:22:11.707	2.571	36.763	38.023	0.000	0.509	0.551	0.261	1064	11.000
2023-02-07T02:52:05.373	2.738	37.544	37.675	0.000	0.105	0.490	0.036	1065	4.573
2023-02-07T01:35:44.049	3.566	37.267	37.567	0.000	0.926	0.371	0.122	1066	12.151
2023-02-07T02:35:23.129	4.011	37.812	38.027	0.000	0.480	0.474	0.403	1067	14.000
2023-02-07T16:05:20.543	3.141	37.294	37.816	26557.407	0.743	0.510	0.115	1068	16.252
2023-02-07T16:05:34.517	2.684	37.302	37.346	31000.000	0.583	0.378	0.342	1069	9.537
2023-02-07T16:07:00.997	3.550	36.593	37.978	24096.356	0.602	0.367	0.082	1070	46.441
2023-02-07T16:07:37.661	3.777	37.636	38.012	7783.495	0.776	0.366	0.018	1071	40.836
2023-02-07T03:27:43.621	3.280	37.951	38.882	7406.101	0.370	0.358	-0.035	1072	11.711
2023-02-07T16:08:33.091	2.601	37.232	37.533	18628.348	0.415	0.278	0.046	1073	7.813
2023-02-07T04:15:34.117	3.285	37.759	37.949	0.000	0.459	0.390	0.095	1074	17.000
2023-02-07T09:04:04.008	3.018	37.279	37.958	0.000	0.476	0.566	0.092	1075	8.000
2023-02-07T11:32:10.259	4.011	37.942	38.888	8029.355	0.452	0.505	0.077	1076	13.000
2023-02-07T19:36:40.529	3.037	37.824	38.262	31000.000	0.519	0.374	0.025	1077	7.000
2023-02-07T05:34:39.117	2.859	37.104	37.363	1212.653	0.325	0.516	-0.000	1078	6.572
2023-02-07T14:04:40.743	3.052	37.296	38.229	21963.535	0.643	0.442	0.258	1079	53.887
2023-02-07T14:05:59.744	2.989	37.220	38.071	0.000	0.731	0.394	0.085	1080	30.889
2023-02-07T14:07:40.998	2.366	37.358	37.504	20651.899	0.882	0.614	-0.468	1081	12.950
2023-02-07T14:07:49.986	2.569	37.201	37.407	31000.000	0.804	0.519	-0.303	1082	18.156
2023-02-07T14:08:06.687	3.110	37.255	37.478	0.000	0.662	0.360	0.075	1083	6.728
2023-02-07T14:08:30.958	2.875	37.310	37.557	0.000	0.763	0.476	0.137	1084	27.954
2023-02-07T14:09:55.044	2.292	37.241	37.501	0.000	0.718	0.274	-0.017	1085	6.527
2023-02-07T14:10:31.318	2.842	37.304	37.829	29763.246	0.746	0.387	-0.232	1086	24.756
2023-02-07T14:10:47.200	2.270	37.225	37.560	0.000	0.668	0.401	-0.008	1087	10.142
2023-02-07T10:43:06.929	3.112	38.042	38.221	19743.901	0.746	0.253	0.030	1088	18.000
2023-02-07T14:12:13.180	2.857	37.295	37.689	12681.047	0.799	0.329	-0.004	1089	25.972
2023-02-07T14:12:24.334	2.606	37.256	37.568	31000.000	0.666	0.536	0.039	1090	12.767
2023-02-07T14:12:51.707	2.084	37.112	37.466	0.000	0.338	0.476	0.040	1091	7.670
2023-02-07T14:13:19.418	2.894	36.805	37.766	3.898	0.455	0.407	0.022	1092	10.859
2023-02-07T09:40:53.972	3.020	37.319	38.048	11027.114	0.495	0.556	0.014	1093	8.761
2023-02-07T04:04:56.958	2.884	38.282	38.320	8827.994	0.305	0.515	-0.627	1094	14.000
2023-02-07T03:04:01.019	3.591	37.880	38.204	16807.380	0.603	0.344	0.213	1095	16.000
2023-02-07T04:01:08.914	3.193	37.944	38.176	6218.111	0.558	0.385	0.074	1096	19.000
2023-02-07T10:22:25.293	3.225	38.547	38.130	5523.322	0.535	0.407	-0.031	1097	11.000
2023-02-07T10:23:50.361	2.869	38.660	38.186	3411.217	0.685	0.376	-0.674	1098	12.000
2023-02-07T02:35:25.884	3.588	37.665	38.051	31000.000	0.765	0.360	-0.021	1099	13.472
2023-02-07T04:30:49.026	2.489	37.216	37.529	13915.072	0.267	0.642	-0.904	1100	16.000
2023-02-07T02:50:29.722	2.445	37.081	37.334	12064.873	0.328	0.404	0.050	1101	8.006
2023-02-07T14:15:09.997	2.450	37.157	37.512	112.918	0.379	0.520	0.033	1102	5.541
2023-02-07T14:15:49.140	3.379	37.267	37.424	0.000	0.838	0.511	0.224	1103	20.565
2023-02-07T14:16:16.739	2.931	37.207	37.391	0.000	0.739	0.561	-0.242	1104	8.053
2023-02-07T14:16:49.746	2.426	37.061	37.508	21.826	0.579	0.536	0.167	1105	19.314
2023-02-07T14:17:11.156	3.109	37.162	37.772	0.000	0.616	0.485	-0.146	1106	14.590
2023-02-07T14:18:35.546	2.391	37.167	37.467	0.000	0.400	0.405	0.010	1107	23.753
2023-02-07T14:18:38.649	3.128	36.936	37.427	19832.159	0.741	0.509	-0.174	1108	7.894
